mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:db:32:14,zone
14:1a:a3:ee:e0:9d,2015-12-30 17:42:20,-100,-44,-48,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:42:40,-100,-38,-48,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:43:20,-100,-40,-48,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:44:10,-100,-42,-46,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:44:30,-100,-42,-46,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:44:40,-100,-40,-46,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:44:50,-100,-42,-46,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:45:00,-42,-42,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:45:20,-44,-42,-50,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:45:50,-42,-44,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:46:00,-42,-46,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:46:10,-40,-40,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:46:30,-40,-40,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:46:40,-40,-42,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:46:50,-40,-40,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:47:20,-38,-42,-56,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:47:30,-42,-44,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:47:40,-40,-44,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:48:10,-44,-44,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:48:40,-42,-46,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:49:10,-42,-42,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:49:20,-38,-42,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:49:30,-38,-40,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:49:50,-40,-40,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:50:20,-38,-38,-48,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:50:40,-40,-38,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:51:00,-40,-40,-56,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:51:10,-38,-40,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:51:20,-40,-42,-52,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:51:30,-42,-40,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:51:40,-42,-40,-56,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:51:50,-38,-42,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:52:00,-40,-42,-68,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:52:10,-44,-40,-52,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:52:20,-42,-40,-56,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:52:30,-44,-40,-52,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:52:40,-42,-42,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:52:50,-42,-40,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:53:00,-42,-40,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:53:10,-40,-40,-50,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:53:20,-40,-42,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:53:50,-38,-40,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:54:00,-36,-40,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:54:30,-38,-40,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:54:50,-40,-40,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:55:10,-40,-40,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:55:30,-40,-38,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:55:40,-40,-40,-56,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:55:50,-40,-40,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:56:00,-42,-42,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:56:10,-40,-40,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:57:00,-40,-40,-54,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:57:10,-40,-42,-56,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:57:20,-42,-42,-44,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:57:50,-44,-38,-52,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:58:10,-44,-40,-52,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:59:10,-46,-44,-48,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:59:20,-40,-42,-46,C,
14:1a:a3:ee:e0:9d,2015-12-30 17:59:40,-40,-40,-52,F,
14:1a:a3:ee:e0:9d,2015-12-30 17:59:50,-42,-38,-50,F,
14:1a:a3:ee:e0:9d,2015-12-30 18:00:00,-100,-100,-50,A,
14:5a:05:1e:93:3c,2015-12-30 17:36:10,-76,-100,-100,F,Apple
14:99:e2:30:b4:17,2015-12-30 17:53:20,-70,-100,-100,F,Apple
14:e6:e4:8e:bf:c2,2015-12-30 17:46:00,-100,-72,-100,F,Tp-LinkT
14:f6:5a:97:45:ea,2015-12-30 17:31:00,-76,-66,-100,F,Xiaomi
14:f6:5a:97:45:ea,2015-12-30 17:33:10,-100,-66,-100,F,Xiaomi
14:f6:5a:97:45:ea,2015-12-30 17:39:20,-100,-68,-100,F,Xiaomi
14:f6:5a:c0:89:1e,2015-12-30 17:41:00,-100,-66,-100,F,Xiaomi
18:59:36:b4:4a:17,2015-12-30 17:45:30,-100,-78,-100,F,
18:59:36:b4:4a:17,2015-12-30 17:48:40,-100,-74,-100,F,
18:dc:56:b3:6e:58,2015-12-30 17:30:00,-100,-76,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:30:40,-76,-100,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:31:20,-76,-100,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:34:20,-74,-100,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:43:40,-78,-100,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:46:50,-78,-72,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:47:10,-100,-70,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:51:20,-100,-68,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:51:40,-100,-72,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:53:30,-100,-74,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:56:00,-100,-68,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:56:10,-100,-68,-100,F,YulongCo
18:dc:56:b3:6e:58,2015-12-30 17:58:10,-100,-72,-100,F,YulongCo
18:dc:56:d0:a8:b1,2015-12-30 17:59:10,-100,-64,-100,F,YulongCo
18:dc:56:d0:a8:b1,2015-12-30 17:59:30,-100,-64,-100,F,YulongCo
1c:3e:84:01:bb:fc,2015-12-30 17:32:30,-100,-100,-46,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:32:40,-100,-38,-42,F,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:34:30,-62,-46,-38,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:35:40,-100,-46,-40,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:40:50,-62,-52,-40,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:41:10,-100,-48,-40,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:42:30,-100,-46,-40,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:43:40,-100,-44,-48,F,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:44:20,-100,-48,-40,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:48:50,-46,-52,-34,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:49:00,-44,-50,-42,B,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:52:40,-46,-48,-34,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:52:50,-44,-52,-40,B,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:55:10,-52,-50,-38,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:56:00,-44,-50,-42,B,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:56:20,-50,-52,-36,A,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:56:30,-42,-50,-40,B,HonHaiPr
1c:3e:84:01:bb:fc,2015-12-30 17:59:40,-44,-100,-38,A,HonHaiPr
1c:3e:84:0b:02:35,2015-12-30 17:30:10,-70,-100,-100,F,HonHaiPr
1c:3e:84:0b:02:35,2015-12-30 17:31:10,-72,-100,-100,F,HonHaiPr
1c:4b:d6:7b:72:7a,2015-12-30 17:56:40,-72,-100,-100,F,Azurewav
1c:4b:d6:7b:72:7a,2015-12-30 17:56:50,-70,-100,-100,F,Azurewav
1c:4b:d6:7b:72:7a,2015-12-30 17:57:00,-70,-100,-100,F,Azurewav
1c:4b:d6:7b:72:7a,2015-12-30 17:57:10,-72,-100,-100,F,Azurewav
1c:4b:d6:7b:72:7a,2015-12-30 17:58:40,-70,-100,-100,F,Azurewav
1c:4b:d6:7b:72:7a,2015-12-30 17:59:50,-100,-68,-100,F,Azurewav
1c:a5:32:45:4f:46,2015-12-30 17:41:40,-76,-100,-100,F,
1c:a5:32:45:4f:46,2015-12-30 17:43:30,-76,-100,-100,F,
1c:fa:68:12:11:8d,2015-12-30 17:30:10,-60,-46,-64,E,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:30:20,-100,-48,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:30:30,-66,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:30:50,-100,-40,-66,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:31:10,-100,-50,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:31:30,-56,-42,-46,E,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:31:40,-68,-40,-48,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:32:00,-62,-40,-46,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:32:20,-68,-52,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:32:50,-62,-48,-36,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:33:00,-100,-40,-64,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:33:40,-64,-100,-48,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:33:50,-66,-46,-36,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:34:00,-100,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:34:10,-100,-50,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:34:40,-62,-100,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:35:10,-100,-48,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:35:20,-68,-44,-50,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:35:30,-62,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:35:50,-60,-44,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:36:00,-100,-42,-48,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:36:10,-62,-56,-46,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:37:00,-66,-52,-42,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:38:20,-60,-54,-46,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:38:40,-60,-48,-44,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:39:00,-64,-50,-42,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:39:30,-60,-52,-48,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:39:40,-62,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:39:50,-62,-48,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:41:10,-66,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:41:20,-64,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:42:40,-100,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:42:50,-100,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:43:10,-68,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:43:30,-64,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:43:50,-66,-52,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:44:20,-62,-50,-36,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:44:40,-64,-50,-42,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:44:50,-62,-52,-42,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:45:00,-50,-48,-36,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:45:10,-50,-50,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:45:30,-42,-50,-38,B,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:47:00,-46,-44,-44,C,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:47:20,-66,-50,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:48:10,-42,-54,-46,B,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:49:10,-50,-52,-44,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:50:10,-100,-100,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:50:20,-56,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:50:30,-56,-52,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:50:50,-42,-50,-40,B,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:51:20,-42,-50,-40,B,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:51:40,-56,-50,-42,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:53:20,-56,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:53:40,-56,-50,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:53:50,-52,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:54:30,-52,-44,-36,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:54:40,-42,-50,-42,B,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:55:50,-50,-46,-44,C,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:56:20,-70,-52,-42,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:57:00,-46,-50,-68,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:57:50,-46,-52,-42,B,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:58:00,-40,-44,-66,F,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:58:30,-50,-50,-38,A,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:58:50,-44,-50,-42,B,Tp-LinkT
1c:fa:68:12:11:8d,2015-12-30 17:59:50,-42,-50,-40,B,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:30:00,-62,-42,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:30:10,-100,-48,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:30:20,-60,-46,-34,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:30:30,-100,-46,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:30:40,-60,-42,-34,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:31:00,-60,-46,-42,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:32:20,-62,-46,-36,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:32:40,-56,-46,-36,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:32:50,-100,-46,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:33:30,-66,-56,-44,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:33:50,-64,-54,-44,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:34:30,-62,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:35:20,-100,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:35:50,-66,-54,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:36:00,-62,-44,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:36:10,-100,-46,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:37:20,-100,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:37:40,-100,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:38:10,-60,-46,-48,C,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:38:30,-64,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:38:50,-100,-46,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:39:20,-64,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:39:40,-60,-52,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:40:10,-60,-50,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:41:10,-62,-44,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:41:20,-100,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:41:30,-100,-46,-42,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:42:20,-100,-46,-42,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:42:40,-100,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:43:00,-100,-48,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:43:10,-66,-52,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:43:40,-60,-48,-42,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:44:20,-100,-46,-40,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:44:30,-100,-46,-42,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:44:40,-68,-54,-42,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:48:10,-40,-48,-42,B,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:48:50,-40,-48,-38,B,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:51:00,-48,-50,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:51:10,-48,-48,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:51:20,-50,-44,-36,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:53:10,-48,-46,-36,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:53:20,-48,-48,-36,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:53:40,-56,-46,-36,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:54:40,-42,-50,-38,B,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:56:20,-44,-50,-42,B,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:57:10,-50,-46,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:58:50,-54,-44,-36,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:59:00,-40,-54,-36,B,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 17:59:10,-54,-48,-38,A,Tp-LinkT
1c:fa:68:12:11:8f,2015-12-30 18:00:00,-100,-100,-40,A,Tp-LinkT
20:08:ed:83:95:ec,2015-12-30 17:44:40,-100,-68,-100,F,HuaweiTe
20:64:32:26:dc:16,2015-12-30 17:36:00,-100,-74,-100,F,SamsungE
20:64:32:26:dc:16,2015-12-30 17:41:00,-100,-74,-100,F,SamsungE
20:64:32:26:dc:16,2015-12-30 17:44:10,-100,-78,-100,F,SamsungE
20:64:32:26:dc:16,2015-12-30 17:44:50,-100,-74,-100,F,SamsungE
20:64:32:26:dc:16,2015-12-30 17:56:40,-100,-74,-100,F,SamsungE
20:a2:e4:55:63:69,2015-12-30 17:49:40,-100,-70,-100,F,
20:a2:e4:55:63:69,2015-12-30 17:53:20,-100,-66,-100,F,
20:a2:e4:55:63:69,2015-12-30 17:53:30,-100,-62,-100,F,
20:a2:e4:55:63:69,2015-12-30 17:57:10,-100,-70,-100,F,
20:a9:9b:1a:51:50,2015-12-30 17:30:50,-100,-52,-100,F,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:31:30,-100,-100,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:31:50,-100,-48,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:32:00,-100,-100,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:32:30,-100,-46,-40,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:33:00,-100,-100,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:34:00,-100,-44,-100,F,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:34:30,-100,-100,-40,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:35:00,-100,-100,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:35:30,-100,-100,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:37:00,-100,-100,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:37:30,-100,-100,-40,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:39:10,-100,-100,-40,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:40:40,-100,-44,-100,F,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:41:10,-100,-48,-100,F,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:41:50,-100,-46,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:42:50,-100,-48,-40,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:45:10,-46,-100,-44,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:46:20,-52,-100,-42,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:50:20,-52,-48,-100,F,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:53:30,-50,-100,-42,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:55:40,-32,-30,-40,C,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:56:30,-100,-50,-38,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:57:50,-100,-48,-40,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:58:00,-46,-48,-100,F,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:58:30,-42,-50,-40,B,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:59:00,-46,-100,-40,A,Microsof
20:a9:9b:1a:51:50,2015-12-30 17:59:40,-30,-30,-40,C,Microsof
20:f4:1b:49:f6:35,2015-12-30 17:31:00,-66,-72,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:33:40,-66,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:33:50,-100,-66,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:34:00,-64,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:34:10,-66,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:34:20,-100,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:35:00,-100,-68,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:35:10,-66,-72,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:35:20,-66,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:35:30,-100,-68,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:35:40,-66,-78,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:36:10,-66,-72,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:36:20,-64,-74,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:37:30,-100,-72,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:41:30,-100,-74,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:41:40,-66,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:41:50,-62,-74,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:51:30,-64,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:54:20,-64,-70,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:54:30,-74,-100,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:54:50,-68,-76,-100,F,
20:f4:1b:49:f6:35,2015-12-30 17:58:50,-70,-74,-100,F,
22:23:26:b8:ba:e0,2015-12-30 17:57:30,-72,-100,-100,F,
24:1f:a0:17:31:6e,2015-12-30 17:31:10,-100,-70,-100,F,
24:1f:a0:17:31:6e,2015-12-30 17:31:40,-100,-100,-54,A,
24:1f:a0:17:31:6e,2015-12-30 17:32:50,-100,-100,-54,A,
24:1f:a0:17:31:6e,2015-12-30 17:35:20,-100,-100,-52,A,
24:1f:a0:17:31:6e,2015-12-30 17:35:50,-100,-100,-54,A,
24:1f:a0:17:31:6e,2015-12-30 17:39:00,-100,-74,-100,F,
24:1f:a0:17:31:6e,2015-12-30 17:42:20,-100,-70,-100,F,
24:1f:a0:17:31:6e,2015-12-30 17:43:00,-100,-100,-54,A,
24:1f:a0:17:31:6e,2015-12-30 17:45:20,-70,-76,-52,A,
24:1f:a0:17:31:6e,2015-12-30 17:51:30,-60,-100,-50,A,
24:1f:a0:17:31:6e,2015-12-30 17:59:00,-100,-68,-100,F,
24:1f:a0:21:30:e5,2015-12-30 17:57:30,-70,-100,-100,F,
24:1f:a0:21:30:e5,2015-12-30 17:57:40,-70,-76,-100,F,
24:7f:3c:f8:e3:ae,2015-12-30 17:52:20,-72,-74,-100,F,
24:7f:3c:f8:e3:ae,2015-12-30 17:52:30,-70,-100,-100,F,
24:7f:3c:f8:e3:ae,2015-12-30 17:54:50,-100,-74,-100,F,
24:7f:3c:f8:e3:ae,2015-12-30 17:57:20,-72,-70,-100,F,
24:7f:3c:f8:e3:ae,2015-12-30 17:57:50,-100,-72,-100,F,
24:7f:3c:f8:e3:ae,2015-12-30 17:58:10,-72,-70,-100,F,
24:db:ed:3d:eb:16,2015-12-30 17:34:40,-76,-70,-100,F,SamsungE
24:df:6a:ad:35:61,2015-12-30 17:51:10,-100,-68,-100,F,
28:5a:eb:99:bb:5f,2015-12-30 17:47:00,-70,-100,-100,F,
