mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:d4:3c:19,path,probability,vendor
00:00:00:00:00:12,2016-01-12 08:58:40,-100,-74,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 08:58:50,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 08:59:20,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 08:59:30,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 08:59:40,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 08:59:50,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:00:00,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:00:30,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:00:50,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:01:00,-100,-72,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:01:10,-100,-74,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:01:20,-100,-72,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:01:30,-100,-74,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:01:40,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:02:00,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:02:10,-100,-74,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:02:20,-100,-78,-100,"('C', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:02:30,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:02:50,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:03:00,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:03:10,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:03:30,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:03:40,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:03:50,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:04:00,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:04:10,-100,-72,-100,"('D', 'B')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:04:20,-100,-72,-76,"('B', 'D')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:04:30,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:04:50,-100,-64,-100,"('B', 'C')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:05:00,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:05:20,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:05:30,-100,-72,-100,"('D', 'C')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:05:40,-78,-68,-100,"('A', 'C')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:05:50,-76,-70,-100,"('A', 'D')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:06:00,-76,-100,-100,"('B', 'A')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:06:20,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:06:30,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:06:50,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:07:00,-100,-72,-100,"('D', 'A')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:07:10,-72,-72,-100,"('A', 'C')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:07:40,-74,-72,-100,"('A', 'D')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:07:50,-100,-70,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:08:10,-100,-68,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:08:30,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:08:40,-100,-70,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:09:00,-100,-68,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:09:10,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:09:20,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:09:30,-100,-72,-100,"('C', 'A')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:09:40,-100,-68,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:10:00,-100,-70,-100,"('C', 'A')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:11:00,-100,-66,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:11:10,-100,-68,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:11:30,-100,-70,-100,"('A', 'B')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:12:10,-76,-100,-100,"('B', 'A')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:12:20,-100,-72,-100,"('C', 'A')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:13:20,-100,-68,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:13:40,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:13:50,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:14:00,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:14:30,-100,-70,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:14:40,-100,-68,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:14:50,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:15:00,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:15:20,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:15:30,-100,-70,-100,"('A', 'B')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:15:40,-70,-100,-100,"('D', 'A')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:16:20,-70,-70,-100,"('A', 'D')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:16:30,-68,-100,-100,"('B', 'A')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:16:40,-100,-72,-100,"('D', 'A')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:17:00,-66,-72,-100,"('A', 'D')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:17:20,-100,-72,-100,"('D', 'A')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:17:30,-70,-70,-100,"('A', 'D')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:17:40,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:18:10,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:18:20,-100,-70,-100,"('D', 'A')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:19:00,-68,-70,-100,"('A', 'D')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:19:10,-100,-70,-100,"('D', 'A')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:19:20,-72,-72,-100,"('A', 'D')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:19:30,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:19:40,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:19:50,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:20:10,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:20:20,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:20:40,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:20:50,-100,-72,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:21:00,-100,-72,-100,"('A', 'B')",1.0,00:00:00
00:00:00:00:00:12,2016-01-12 09:21:30,-100,-100,-74,"('B', 'A')",1.0,00:00:00
00:00:00:00:00:12,2016-01-12 09:21:50,-100,-72,-100,"('A', 'B')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:22:00,-70,-100,-100,"('B', 'A')",0.80000000000000004,00:00:00
00:00:00:00:00:12,2016-01-12 09:22:10,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:22:20,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:22:50,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:23:00,-100,-70,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:23:30,-100,-70,-100,"('C', 'B')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:24:20,-100,-72,-76,"('B', 'A')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:24:30,-100,-72,-74,"('B', 'C')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:24:40,-100,-66,-100,"('A', 'C')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:24:50,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:25:10,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:25:30,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:26:00,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:26:20,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:26:30,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:26:40,-100,-70,-100,"('C', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:26:50,-100,-64,-100,"('B', 'C')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:27:00,-100,-70,-100,"('C', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:27:30,-100,-64,-100,"('A', 'C')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:28:10,-100,-72,-100,"('B', 'A')",0.40000000000000002,00:00:00
00:00:00:00:00:12,2016-01-12 09:28:20,-100,-70,-100,"('A', 'B')",0.20000000000000001,00:00:00
00:00:00:00:00:12,2016-01-12 09:28:30,-100,-72,-100,"('D', 'B')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:28:40,-100,-72,-76,"('B', 'C')",0.59999999999999998,00:00:00
00:00:00:00:00:12,2016-01-12 09:28:50,-100,-70,-100,"('A', 'B')",1.0,00:00:00
00:07:a8:a4:15:ee,2016-01-12 08:00:30,-100,-100,-80,"('A', 'B')",0.59999999999999998,HaierGro
00:07:a8:a4:15:ee,2016-01-12 08:06:10,-100,-100,-82,"('B', 'A')",0.59999999999999998,HaierGro
00:08:22:16:b7:fb,2016-01-12 08:03:50,-74,-74,-100,"('A', 'D')",0.59999999999999998,InproCom
00:08:22:16:b7:fb,2016-01-12 08:23:50,-100,-72,-100,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:16:b7:fb,2016-01-12 08:43:10,-100,-72,-100,"('D', 'A')",0.59999999999999998,InproCom
00:08:22:16:b7:fb,2016-01-12 08:43:50,-74,-72,-100,"('B', 'A')",0.40000000000000002,InproCom
00:08:22:16:b7:fb,2016-01-12 08:46:10,-78,-74,-100,"('A', 'D')",0.40000000000000002,InproCom
00:08:22:16:b7:fb,2016-01-12 08:53:50,-100,-68,-100,"('D', 'B')",0.80000000000000004,InproCom
00:08:22:16:b7:fb,2016-01-12 09:13:50,-78,-70,-80,"('B', 'D')",1.0,InproCom
00:08:22:16:b7:fb,2016-01-12 09:16:10,-70,-100,-100,"('D', 'B')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:00:00,-74,-86,-76,"('A', 'C')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:00:10,-78,-100,-80,"('B', 'C')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:00:20,-78,-100,-100,"('D', 'B')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:00:30,-74,-80,-80,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:00:40,-74,-80,-80,"('A', 'C')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:00:50,-78,-100,-78,"('D', 'A')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:01:00,-74,-74,-78,"('A', 'D')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:01:10,-78,-100,-82,"('B', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:01:20,-72,-100,-100,"('C', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:01:30,-74,-100,-80,"('D', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:01:40,-74,-78,-82,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:01:50,-76,-100,-80,"('B', 'C')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:02:00,-74,-100,-100,"('C', 'B')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:02:10,-74,-100,-78,"('B', 'A')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:02:20,-74,-82,-84,"('A', 'B')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:02:30,-74,-100,-78,"('B', 'A')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:02:40,-78,-78,-100,"('A', 'D')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:02:50,-74,-100,-100,"('C', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:03:00,-76,-100,-78,"('C', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:03:10,-78,-82,-80,"('C', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:03:20,-76,-76,-82,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:03:30,-78,-100,-76,"('C', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:03:40,-76,-80,-78,"('A', 'D')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:03:50,-78,-100,-80,"('C', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:04:00,-76,-80,-80,"('A', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:04:10,-76,-82,-82,"('B', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:04:20,-76,-74,-84,"('B', 'C')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:04:30,-68,-76,-100,"('A', 'B')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:04:40,-68,-78,-100,"('A', 'D')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:04:50,-78,-100,-100,"('D', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:05:00,-70,-100,-80,"('B', 'D')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:05:10,-78,-100,-100,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:05:20,-78,-100,-100,"('C', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:05:30,-70,-100,-100,"('A', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:05:40,-76,-100,-82,"('B', 'D')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:05:50,-76,-100,-100,"('D', 'B')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:06:00,-80,-80,-80,"('B', 'D')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:06:10,-76,-100,-100,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:06:20,-76,-100,-100,"('D', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:06:30,-68,-76,-100,"('C', 'B')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:06:40,-68,-78,-84,"('B', 'D')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:06:50,-68,-100,-100,"('B', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:07:00,-78,-80,-100,"('A', 'B')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:07:10,-68,-100,-78,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:07:20,-74,-100,-78,"('B', 'C')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:07:30,-74,-100,-100,"('C', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:07:40,-66,-100,-100,"('B', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:07:50,-76,-78,-100,"('A', 'D')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:08:00,-72,-100,-100,"('D', 'C')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:08:10,-72,-76,-100,"('C', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:08:20,-74,-76,-78,"('A', 'B')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:08:30,-70,-72,-78,"('B', 'D')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:08:40,-74,-100,-100,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:08:50,-74,-100,-100,"('C', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:09:00,-76,-100,-80,"('B', 'A')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:09:10,-66,-74,-100,"('A', 'B')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:09:20,-76,-76,-80,"('C', 'D')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:09:30,-76,-100,-80,"('B', 'A')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:09:40,-68,-74,-100,"('A', 'B')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:09:50,-70,-100,-78,"('B', 'C')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:10:00,-78,-100,-100,"('C', 'B')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:10:10,-76,-100,-76,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:10:20,-76,-100,-80,"('B', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:10:30,-76,-100,-78,"('B', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:10:40,-80,-100,-82,"('C', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:10:50,-78,-100,-80,"('D', 'A')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:11:00,-70,-78,-80,"('C', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:11:10,-74,-76,-78,"('C', 'D')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:11:20,-74,-100,-80,"('C', 'D')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:11:30,-78,-100,-80,"('B', 'C')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:11:40,-78,-100,-100,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:11:50,-78,-100,-100,"('D', 'B')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:12:00,-76,-80,-82,"('B', 'C')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:12:10,-78,-78,-100,"('A', 'B')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:12:20,-70,-100,-82,"('B', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:12:30,-72,-100,-80,"('B', 'D')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:12:40,-76,-100,-100,"('C', 'B')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:12:50,-76,-100,-78,"('B', 'C')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:13:00,-74,-100,-100,"('C', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:13:10,-72,-100,-84,"('C', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:13:20,-78,-100,-80,"('C', 'A')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:13:30,-72,-100,-82,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:13:40,-74,-100,-78,"('B', 'C')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:13:50,-76,-100,-80,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:14:00,-78,-100,-80,"('D', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:14:10,-70,-80,-82,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:14:20,-78,-100,-80,"('B', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:14:30,-80,-100,-78,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:14:40,-70,-100,-82,"('C', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:14:50,-74,-100,-78,"('D', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:15:00,-76,-76,-78,"('A', 'D')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:15:10,-78,-100,-78,"('D', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:15:20,-78,-80,-80,"('A', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:15:30,-74,-82,-76,"('A', 'D')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:15:40,-78,-100,-82,"('D', 'A')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:15:50,-74,-84,-82,"('A', 'D')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:16:00,-78,-100,-80,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:16:10,-80,-100,-80,"('C', 'A')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:16:20,-76,-100,-78,"('B', 'A')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:16:30,-78,-80,-100,"('A', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:16:40,-80,-80,-84,"('C', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:16:50,-76,-80,-80,"('D', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:17:00,-76,-78,-76,"('B', 'D')",1.0,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:17:10,-68,-100,-100,"('C', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:17:20,-76,-100,-82,"('A', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:17:30,-76,-100,-78,"('A', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:17:40,-76,-100,-80,"('A', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:17:50,-74,-100,-82,"('C', 'B')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:18:00,-78,-100,-80,"('D', 'A')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:18:10,-76,-80,-78,"('A', 'C')",0.20000000000000001,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:18:20,-76,-80,-78,"('A', 'B')",0.59999999999999998,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:18:30,-76,-80,-80,"('A', 'C')",0.40000000000000002,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:18:40,-78,-100,-80,"('B', 'C')",0.80000000000000004,InproCom
00:08:22:3a:ca:fb,2016-01-12 08:18:50,-76,-100,-100,"('D', 'B')",0.80000000000000004,InproCom
