mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:db:32:14,zone
38:bc:1a:2c:4e:bf,2015-12-30 17:36:50,-100,-68,-74,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:37:10,-100,-100,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:37:40,-100,-74,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:38:10,-100,-70,-100,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:38:50,-100,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:39:00,-100,-68,-68,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:39:10,-100,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:39:30,-100,-66,-68,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:39:40,-100,-100,-66,A,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:40:00,-100,-70,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:40:20,-100,-70,-66,A,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:40:30,-100,-64,-70,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:40:40,-100,-70,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:40:50,-100,-100,-68,A,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:41:10,-100,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:41:20,-100,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:41:30,-100,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:41:40,-100,-74,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:41:50,-100,-72,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:42:00,-100,-64,-100,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:42:10,-100,-68,-78,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:42:20,-100,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:42:30,-100,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:42:50,-100,-66,-72,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:43:00,-100,-68,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:43:20,-100,-70,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:43:40,-100,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:44:00,-100,-66,-68,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:44:30,-100,-64,-72,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:44:40,-100,-68,-68,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:44:50,-100,-70,-66,A,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:45:00,-68,-68,-66,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:45:20,-66,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:45:30,-66,-68,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:45:40,-68,-68,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:45:50,-62,-68,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:46:00,-72,-72,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:46:10,-60,-68,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:46:20,-60,-68,-100,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:46:30,-68,-68,-68,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:46:40,-70,-64,-66,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:46:50,-66,-68,-68,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:47:00,-66,-68,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:47:10,-70,-72,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:47:20,-70,-72,-68,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:47:30,-100,-100,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:47:40,-66,-64,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:47:50,-70,-62,-100,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:48:00,-100,-68,-68,B,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:48:10,-100,-100,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:48:30,-70,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:48:40,-70,-72,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:48:50,-70,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:49:00,-74,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:49:10,-62,-62,-64,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:49:20,-72,-70,-68,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:49:30,-64,-70,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:49:40,-72,-100,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:49:50,-100,-100,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:50:10,-70,-74,-76,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:50:40,-100,-100,-76,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:50:50,-66,-70,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:51:10,-68,-70,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:51:30,-64,-100,-70,A,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:51:40,-100,-100,-78,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:51:50,-64,-70,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:52:00,-66,-66,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:52:10,-66,-66,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:52:20,-100,-68,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:52:30,-64,-70,-68,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:52:50,-62,-100,-72,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:53:00,-62,-68,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:53:10,-68,-66,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:53:30,-64,-100,-100,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:53:40,-64,-72,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:53:50,-64,-68,-68,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:54:10,-70,-70,-80,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:54:20,-60,-100,-100,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:54:40,-68,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:54:50,-70,-72,-68,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:55:00,-68,-72,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:55:10,-68,-70,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:55:20,-72,-64,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:55:40,-70,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:55:50,-100,-72,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:56:00,-66,-68,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:56:10,-70,-100,-76,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:56:20,-70,-74,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:56:30,-66,-74,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:56:40,-66,-70,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:56:50,-62,-70,-100,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:57:00,-64,-68,-76,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:57:10,-68,-74,-76,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:57:20,-68,-72,-78,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:57:30,-64,-68,-100,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:57:40,-100,-72,-70,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:57:50,-74,-74,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:58:00,-100,-70,-100,F,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:58:10,-66,-70,-78,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:58:20,-64,-72,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:58:30,-68,-68,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:58:40,-66,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:58:50,-64,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:59:00,-64,-100,-100,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:59:10,-66,-100,-72,A,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:59:20,-64,-72,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:59:30,-62,-68,-72,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:59:40,-64,-72,-74,C,MeizuTec
38:bc:1a:2c:4e:bf,2015-12-30 17:59:50,-62,-100,-68,A,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:30:00,-62,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:30:10,-56,-64,-100,F,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:30:20,-44,-100,-100,F,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:30:30,-40,-100,-100,F,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:30:40,-42,-100,-100,F,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:30:50,-42,-100,-100,F,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:31:00,-54,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:31:10,-46,-52,-50,B,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:31:20,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:31:30,-56,-100,-64,A,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:31:40,-58,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:31:50,-60,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:32:00,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:32:10,-56,-62,-64,F,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:32:20,-58,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:32:30,-100,-62,-100,F,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:32:50,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:33:00,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:33:10,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:33:20,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:33:30,-58,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:33:40,-48,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:33:50,-48,-64,-62,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:34:00,-48,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:34:10,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:34:20,-46,-48,-52,D,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:34:30,-62,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:34:40,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:34:50,-48,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:35:00,-50,-60,-58,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:35:10,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:35:20,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:36:00,-54,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:36:10,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:36:20,-54,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:36:40,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:36:50,-58,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:37:00,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:37:30,-48,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:37:50,-54,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:38:30,-54,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:39:00,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:39:30,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:40:10,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:40:20,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:40:30,-52,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:40:50,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:41:00,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:41:10,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:41:20,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:41:50,-56,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:43:50,-46,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:44:20,-50,-100,-100,C,MeizuTec
38:bc:1a:39:07:b4,2015-12-30 17:44:50,-64,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:30:00,-70,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:30:20,-66,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:30:30,-68,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:30:40,-68,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:30:50,-66,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:31:00,-68,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:31:10,-62,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:31:20,-62,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:32:10,-66,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:32:20,-64,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:32:30,-64,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:33:20,-72,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:33:40,-70,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:33:50,-66,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:34:00,-70,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:34:10,-100,-100,-76,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:34:20,-72,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:34:30,-100,-100,-74,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:35:00,-74,-100,-76,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:35:40,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:35:50,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:36:00,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:36:20,-72,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:37:20,-68,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:38:00,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:39:20,-68,-100,-100,C,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:39:40,-72,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:41:30,-76,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:42:00,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:42:20,-70,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:42:40,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:42:50,-72,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:43:20,-76,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:43:30,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:43:40,-72,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:44:00,-74,-100,-100,F,MeizuTec
38:bc:1a:40:3a:ad,2015-12-30 17:44:20,-72,-100,-100,F,MeizuTec
38:bc:1a:73:03:19,2015-12-30 17:40:30,-74,-100,-100,F,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:35:10,-100,-72,-100,F,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:35:20,-100,-68,-100,F,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:35:30,-74,-100,-100,F,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:35:50,-72,-70,-74,C,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:36:00,-100,-74,-72,C,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:48:50,-100,-100,-74,C,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:59:40,-66,-100,-74,F,MeizuTec
38:bc:1a:80:42:d8,2015-12-30 17:59:50,-100,-100,-70,C,MeizuTec
38:bc:1a:aa:1b:e4,2015-12-30 17:42:10,-100,-70,-100,F,MeizuTec
38:bc:1a:aa:1b:e4,2015-12-30 17:42:20,-100,-72,-100,F,MeizuTec
38:bc:1a:aa:1b:e4,2015-12-30 17:42:50,-100,-68,-100,F,MeizuTec
38:bc:1a:aa:1b:e4,2015-12-30 17:43:00,-74,-100,-100,F,MeizuTec
38:bc:1a:b5:df:7f,2015-12-30 17:58:20,-100,-70,-100,F,MeizuTec
38:bc:1a:b5:df:7f,2015-12-30 17:58:30,-68,-70,-100,F,MeizuTec
38:bc:1a:b5:df:7f,2015-12-30 17:58:40,-74,-62,-100,F,MeizuTec
38:bc:1a:b5:df:7f,2015-12-30 17:58:50,-74,-66,-80,F,MeizuTec
38:bc:1a:b5:df:7f,2015-12-30 17:59:00,-100,-70,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:30:00,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:30:10,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:30:20,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:30:30,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:30:40,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:30:50,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:31:00,-50,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:31:10,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:31:20,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:31:30,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:31:40,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:31:50,-50,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:32:00,-50,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:32:10,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:32:20,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:32:30,-54,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:32:40,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:32:50,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:33:00,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:33:10,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:33:20,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:33:30,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:33:40,-50,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:33:50,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:34:00,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:34:10,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:34:20,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:34:30,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:34:40,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:34:50,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:35:00,-52,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:35:10,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:35:20,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:35:30,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:35:40,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:35:50,-54,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:36:00,-66,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:36:10,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:36:20,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:36:30,-62,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:38:30,-58,-100,-60,A,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:38:40,-52,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:38:50,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:39:00,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:39:10,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:39:20,-54,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:39:30,-44,-100,-100,F,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:39:40,-52,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:39:50,-50,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:40:00,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:40:10,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:40:20,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:40:30,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:40:40,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:40:50,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:41:00,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:41:10,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:41:30,-54,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:41:40,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:41:50,-60,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:42:00,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:42:10,-46,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:42:20,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:42:30,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:42:40,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:42:50,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:43:00,-60,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:43:10,-54,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:43:20,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:43:30,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:43:40,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:43:50,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:44:00,-54,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:44:10,-48,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:44:20,-58,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:44:30,-56,-100,-100,C,MeizuTec
38:bc:1a:d0:32:d0,2015-12-30 17:44:40,-62,-100,-100,C,MeizuTec
